candidate_id,name,party,municipality,priority_number,priority_title,priority_description,priority_full_text
5727,Søren Dahlstrøm,A,Frederiksberg Kommune,3,I dag kl. 12,44,"/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Sørens svar Enig Vis alle Om Søren Dahlstrøm Uddannelse Seminaruddannelse Stillede op første gang Kommunalvalg 2021 KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge 43 min. siden Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 30 min. siden Foran sine forældres grav slutter Sigurd fred med livet og de biologiske forældre, der opgav ham: 'Tak!' KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut EU I dag kl. 11:03 ANALYSE I torsdags tog det yderste højre et afgørende skridt mod magten i Europa Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
5712,Ebbe Wendt Lorenzen,A,Frederiksberg Kommune,1,Lige velfærd gennem stærke fællesskaber,"Alle målgrupper, uagtet alder og social status skal have de samme vilkår og adgange til hjælp og fælleskaber fra det offentlige system.","Lige velfærd gennem stærke fællesskaber : Alle målgrupper, uagtet alder og social status skal have de samme vilkår og adgange til hjælp og fælleskaber fra det offentlige system."
5712,Ebbe Wendt Lorenzen,A,Frederiksberg Kommune,2,blandet boligmasse - plads til alle,"Vi skal sikre blandet boligmasse også i de store byer, så vi altid sikrer boliger for alle uanset hvor man er i livet både personligt og økonomisk","blandet boligmasse - plads til alle : Vi skal sikre blandet boligmasse også i de store byer, så vi altid sikrer boliger for alle uanset hvor man er i livet både personligt og økonomisk"
5712,Ebbe Wendt Lorenzen,A,Frederiksberg Kommune,3,Grøn by- plads til liv og åndehuller,"Trods fokus på boliger nok i storbyerne, er det helt fundamentalt at vi sikrer grønne områder med plads til ro og velvære.","Grøn by- plads til liv og åndehuller : Trods fokus på boliger nok i storbyerne, er det helt fundamentalt at vi sikrer grønne områder med plads til ro og velvære."
5711,Christine Jørnø Vestergaard,A,Frederiksberg Kommune,1,Økonomi,"Som økonom er det vigtigt for mig, at der er et balanceret budget, hvor der er plads til udvikling af velfærd for unge og ældre og hvor skatten holdes stabil.","Økonomi : Som økonom er det vigtigt for mig, at der er et balanceret budget, hvor der er plads til udvikling af velfærd for unge og ældre og hvor skatten holdes stabil."
5711,Christine Jørnø Vestergaard,A,Frederiksberg Kommune,2,Idræts- og sportsfaciliteter,"Jeg tror på en attraktiv by med høj trivsel, når der er gode faciliteter til at dyrke sport og idræt. Det betyder, at der også skal investeres løbende i idrætsfaciliteter og halkapacitet.","Idræts- og sportsfaciliteter : Jeg tror på en attraktiv by med høj trivsel, når der er gode faciliteter til at dyrke sport og idræt. Det betyder, at der også skal investeres løbende i idrætsfaciliteter og halkapacitet."
5711,Christine Jørnø Vestergaard,A,Frederiksberg Kommune,3,Trafiksikkerhed,"Frederiksberg er en del af storbyen, og der skal løbende investeres i bedre forhold for de bløde trafikanter, cyklister og fodgængere, så det bliver trygt at færdes fx på skoleveje og store færdselsårer.","Trafiksikkerhed : Frederiksberg er en del af storbyen, og der skal løbende investeres i bedre forhold for de bløde trafikanter, cyklister og fodgængere, så det bliver trygt at færdes fx på skoleveje og store færdselsårer."
5724,Rune Rummel,A,Frederiksberg Kommune,1,Skolemad,"Der er lige nu ikke skolemad på alle skoler på Frederiksberg, 
og det mener jeg der bør være. Skolemad vil sikre en bedre 
læring hos eleverne, og hjælpe særligt dem, der kommer fra 
mindre ressourcestærke hjem. For alle forældre vil det være 
en lettelse ikke at skulle tænke på madpakke hver dag, og for 
børnene vil det fremme fællesskabet.","Skolemad : Der er lige nu ikke skolemad på alle skoler på Frederiksberg, 
og det mener jeg der bør være. Skolemad vil sikre en bedre 
læring hos eleverne, og hjælpe særligt dem, der kommer fra 
mindre ressourcestærke hjem. For alle forældre vil det være 
en lettelse ikke at skulle tænke på madpakke hver dag, og for 
børnene vil det fremme fællesskabet."
5724,Rune Rummel,A,Frederiksberg Kommune,2,Ungdomsboliger,"Unge, der vokser op på Frederiksberg, bør have 
bedre mulighed for at blive på Frederiksberg, når de 
flytter hjemmefra. Frederiksberg har mange store 
uddannelsesinstitutioner, og der bør derfor også være 
bedre mulighed for at bo her som ung, selvom man ikke 
har velstillede forældre, der kan købe lejlighed til en. 
Det vil derfor være naturligt at prioritere, at der bl.a. 
bygges ungdomsboliger","Ungdomsboliger : Unge, der vokser op på Frederiksberg, bør have 
bedre mulighed for at blive på Frederiksberg, når de 
flytter hjemmefra. Frederiksberg har mange store 
uddannelsesinstitutioner, og der bør derfor også være 
bedre mulighed for at bo her som ung, selvom man ikke 
har velstillede forældre, der kan købe lejlighed til en. 
Det vil derfor være naturligt at prioritere, at der bl.a. 
bygges ungdomsboliger"
5717,Mads Simonsen,A,Frederiksberg Kommune,1,,,/19 | økonomi | Frederiksberg Kommune Flere opgaver i den offentlige sektor skal fremover løses af private virksomheder Uenig Mads' svar Enig
5717,Mads Simonsen,A,Frederiksberg Kommune,2,,,"/19 | social & velfærd | Frederiksberg Kommune Offentlige institutioner tager for mange hensyn til religiøse minoriteter, for eksempel ved at tilbyde måltider uden svinekød Uenig Mads' svar Enig"
5717,Mads Simonsen,A,Frederiksberg Kommune,3,I dag kl. 12,44,"/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Mads' svar Enig ""En investering i vejnettet ser jeg også som en investering i, kollektiv trafik. I og med, at det er med til at sikre, at den kollektive trafik kan komme frem til tiden."" - Mads Simonsen Vis alle Om Mads Simonsen Uddannelse Bachelor-/diplomuddannelse Bopæl Frederiksberg KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge 44 min. siden Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 31 min. siden Foran sine forældres grav slutter Sigurd fred med livet og de biologiske forældre, der opgav ham: 'Tak!' KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut EU I dag kl. 11:03 ANALYSE I torsdags tog det yderste højre et afgørende skridt mod magten i Europa Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
5718,Malou Astrup,A,Frederiksberg Kommune,1,Velfærd i top,"Vi bliver nødt til at sikre, at Frederiksberg stadig er en by for alle. Hvor der bliver taget hånd om udsatte, folkeskolerne er gode og vores ældre bliver behandlet ordentligt - præcis som vi kender det, og altid har været stolte af.","Velfærd i top : Vi bliver nødt til at sikre, at Frederiksberg stadig er en by for alle. Hvor der bliver taget hånd om udsatte, folkeskolerne er gode og vores ældre bliver behandlet ordentligt - præcis som vi kender det, og altid har været stolte af."
5718,Malou Astrup,A,Frederiksberg Kommune,2,Frederiksberg - en blandet by,"Jeg er født og opvokset på Frederiksberg, og har været så heldig at kunne blive boende tæt på min familie, takket være Frederiksberg Boligfond. Men det kræver efterhånden mere end almindeligt held at kunne blive i byen - eller et pengetræ i baghaven. Vi bliver nødt til at bygge flere almene boliger på Frederiksberg, så vores by bliver ved med at være blandet.","Frederiksberg - en blandet by : Jeg er født og opvokset på Frederiksberg, og har været så heldig at kunne blive boende tæt på min familie, takket være Frederiksberg Boligfond. Men det kræver efterhånden mere end almindeligt held at kunne blive i byen - eller et pengetræ i baghaven. Vi bliver nødt til at bygge flere almene boliger på Frederiksberg, så vores by bliver ved med at være blandet."
5707,Asbjørn Dalgaard,A,Frederiksberg Kommune,1,,,"/19 | økonomi | Frederiksberg Kommune Flere opgaver i den offentlige sektor skal fremover løses af private virksomheder Uenig Asbjørns svar Enig ""Det kan afhænge af sektoren. Jeg ikke tilhænger af at pleje og omsorg udliciteres, men jeg kan se en ide i at vej & park opgaver, renovationsarbejde og andre opgaver sendes i udbud - så fremt kvalitet og pris harmonerer "" - Asbjørn Dalgaard"
5707,Asbjørn Dalgaard,A,Frederiksberg Kommune,2,,,"/19 | social & velfærd | Frederiksberg Kommune Offentlige institutioner tager for mange hensyn til religiøse minoriteter, for eksempel ved at tilbyde måltider uden svinekød Uenig Asbjørns svar Enig ""Dette er ikke en problemstilling som jeg konfronterers med til daglig og det er så ledes svært at svare entydigt på. Jeg mener at vi skal kunne rumme minoriteter, dog uden at dette blive styrrende for flertallets ageren. Svinekød i daginsitutioner er helt ok, og så kan der måske være et veggetarisk alternativ - ligesokm på arbejdspladsen.  "" - Asbjørn Dalgaard"
5707,Asbjørn Dalgaard,A,Frederiksberg Kommune,3,I dag kl. 12,44,"/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Asbjørns svar Enig ""For Frederiksberg er den kollektive trafik vigtig for at skabe bro mellem vores hverdagsliv og fjerne trængslen fra gader og traffikerede veje. Med metroen og udvidet cyckelstiger er der allerede gjort meget for den kollektive trafik. Jeg anderkender behovet for f.eks. bil og mener at et fortsat fokus på parkeringsmuligheder for beboere i kommunen er vigtigt - underjordiske parkeringsanlæg"" - Asbjørn Dalgaard Vis alle Om Asbjørn Dalgaard Uddannelse Kandidat-/masteruddannelse Bopæl Frederiksberg KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge 45 min. siden Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 32 min. siden Foran sine forældres grav slutter Sigurd fred med livet og de biologiske forældre, der opgav ham: 'Tak!' KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut EU I dag kl. 11:03 ANALYSE I torsdags tog det yderste højre et afgørende skridt mod magten i Europa Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
